,id1,Description1,id2,Description2,Type of dependency
65,5039,   AND-Selection for Categories,79196,   It maybe necessary to reload the toolbar menu ...,independent
66,3971,   I was wondering if the code exists to have the...,19472,   TYPO3 provides a feature to create presets of ...,independent
67,43200,   with I92dccba6b5acd623ff33eb538e62d0682f00b95e...,19069,   When an error occurs in an extension then it i...,independent
68,15053,   in BE list module would be nice to have the fo...,20213,   The admin panel can be very helpful to identif...,independent
69,5681,   Parsing Content Marker with an own cObject wou...,48419,   Create a way to assign roles to a command cont...,independent
70,45176,   Some pages should not be found via search for ...,16618,   Database connection problems (and similar majo...,independent
71,44006,"   In PHP 5.3.2, ics_utopia no longer works for t...",88852,  GitHub (and Gitlab) make the buttons you will ...,independent
72,22086,   PAGE.headTag does not have stdWrap properties ...,11344,   If data containing HTML is imported into a fie...,independent
73,78110,   !categories.png!,3208,   I did a patch that provides more flexibility:\...,independent
74,8503,"   when fetching data from an external db, the da...",61801,   Ensure compatibility with Typo3 6.2,independent
75,69512,"   As "".ts"" filetype is used also for video conta...",30634,"   Add an option in flexform ""Formular""-tab which...",independent
76,79548,   Create a docker Container for testing with the...,45930,   As register4cal can now send vcards containing...,independent
77,81169,   Issue:\r\n\r\nWhile the language id can be set...,33755,   The table sys_collection allows to group sever...,independent
78,4328,   From the FLOW3 IRC channel:\r\n_wenn ich zum b...,66366,   Add a new viewhelper that used the new Renderi...,independent
79,6099,   ATM you can only configure the PID and linktex...,39028,   Instead of relying on system administrator to ...,independent
80,31969,   It would be nice if cropHTML (and crop) could ...,33257,"   Hi,\r\n\r\nis it possible to implement an opti...",independent
81,5736,   hi!\r\nsine templavoila 1.4 has native drag & ...,50254,   For some extensions it would be amazing to hav...,independent
82,51990,   Currently pageNotFound_handling (and similar v...,49799,   In the current version Surf opens a new SSH co...,independent
83,59511,   Install Tool -> Important Actions -> *Core Upd...,6141,   Entites and value objects must be declared pro...,independent
84,9753,   The data that is delivered must be visualized ...,713,   recently (for me) it is only possible to add a...,independent
85,49755,   A getText viewhelper similar to the cObject vi...,9410,   Bitte integriert nach Möglichkeit eine Funktio...,independent
86,14362,   I've converted to utf-8 and searching of words...,16728,   additionalParams for links should be available...,independent
87,89227,  Ask for an email address while installing TYPO...,51590,   currently it is not possible to set a sorting ...,independent
88,7930,"   The ""FLOW3 Command Line Interface"" offers a fu...",35706,"   I'd like a virtual ""Browser"" class which allow...",independent
89,86983,  Our automatic deployment use @typo3_console@.\...,6250,   For each role it would be nice to select a def...,independent
90,46910,   It seems that composer packages without autolo...,75827,   Currently the \TYPO3\CMS\Extbase\Property\Type...,independent
91,10332,   The path to the JWPlayer should be configurabl...,12389,   Is it possible to add conversion functions obs...,independent
92,28252,   It would be great if it was possible to select...,671,   The new section in the kickstarter creates cla...,independent
93,68763,"   Hello,\r\n\r\njust installed your extension in...",8230,   Implement single table inheritance for the con...,independent
94,4049,   $GLOBALS['TYPO3_CONF_VARS']['SYS']['USdateForm...,60592,   * jquery theme CSS has 30 KB and cause conflic...,independent
95,51466,   As preparation for the new distribution (intro...,79543,"   Our Backup Script works, but we should also cr...",independent
96,8963,   Hi!\r\n\r\nI would really love it if stdWrap c...,88811,  I want to use the variable of my controller-ac...,independent
97,51782,   When CSS or JavaScript files are wrapped throu...,86160,"  As an integrator, I would like to have the pos...",independent
98,15033,"   on browsers where it is supported, ajax techno...",18100,   t3lib_div::callUserFunction() returns FALSE wh...,independent
99,58329,   We'd like to offer Certified Integrators the p...,2922,   Hi\r\n\r\nIs it possible to attach a file to a...,independent
100,88516,  When creating a new Content Element / Plug-Ins...,29535,   We've an intranet with several Extbase extensi...,independent
101,66132,   Your extension is fantastic! \r\nA cool featur...,2476,   Would be cool to have this small help-context-...,independent
102,27750,   Adding a memory storage adapter would ease usi...,1412,   Add select category to search form.\r\nView ca...,independent
103,81391,   Focus *area* should be instead a focus *point*...,26837,   When the user selected a template in the plugi...,independent
104,5022,   Instead of having to manually write the class+...,55719,   f.e. using a dependency to twitter package twb...,independent
105,60937,"   This Issue has been created, so that the exten...",12545,   At the moment the workspace id is displayed in...,independent
106,14416,   The TER does not seem to use natural sorting w...,2940,   Attached is a patch that allows records in the...,independent
107,28435,"   At the moment the names like ""email"" or ""e-mai...",11580,"   Hi guys,\r\nNow it is configurable, if the sea...",independent
108,14573,   function SEARCHRESULT of  class tslib_cObj do ...,20767,   Why we return only $this->data[$field] while G...,independent
109,32177,"   Hello,\r\n\r\nI am busy checking out this exte...",17976,"   IMO the TYPO3-Logo in the error messages, e.g....",independent
110,35130,   http://harvesthq.github.com/chosen/,5065,   I stumbled over a - maybe - not-well programme...,independent
111,72169,"   The extension ""fluid"" includes jquery librarie...",88448,  Placeholder and override functionality like th...,independent
112,92231," For some error types, the error messages are t...",40679,   the asynchronous suggest wizard in tce forms l...,independent
113,87670,  The clear all caches button can be activated i...,1005,   Currently the htmlarea plugin and the flexform...,independent
114,32248,"   Hi,\r\n\r\nI just want to ask you if you can g...",86295,  As a developer there is very little to no supp...,independent
115,23898,   One part of the current TypoScript tuning proc...,55853,   Hook jQuery dataTable on all .t3-table in the ...,independent
116,19548,"   If you change the compare settings, for exampl...",41301,"   currently, there's only one errorAction for al...",independent
117,57388,   Also increase the default value by some seconds.,2852,   Currently _\F3\FLOW3\MVC\Controller\ActionCont...,independent
118,4459,   A PaddingViewHelper can be useful to format st...,6,   On most systems (my Mac at least ;-) all tests...,independent
119,49237,   It would be very nice and very handy if \r\nth...,60433,"   Thumbnail generation fails for audio, video, d...",independent
120,26670,   Is it possible to convert images (layout) to i...,26170,   It would be great if dr_blob could use extensi...,independent
121,35195,"   At the moment, the following is allowed:\r\n\r...",15302,"   Hi,\r\nthis is a working draft for an update w...",independent
122,73227,   According to the Feature #35891\r\nit would be...,5628,   The german word list contains politically inco...,independent
123,86913,  It would be great if TYPO3 could finally suppo...,40792,   It would be great to have an alternative reply...,independent
124,68429,   Add a hook to allow extensions to define own a...,17196,   Although it is possible to have customized con...,independent
125,34053,   htmlArea RTE click-enlarge feature adds custom...,16281,   The indexed search only looks for <A> tags wit...,independent
126,23735,   t3lib_htmlmail is ugly and non-RFC conformant....,72813,   The Pagebrowser should have an option to inclu...,independent
127,19520,   Let's use t3lib_div::trimExplode() in t3lib_di...,9356,   The \F3\FLOW3\Security\Context could provide a...,independent
128,38149,"   Using ""tx_t3blog_pi1.blogList.approved"" and ""t...",46744,   Add the page where the open resubmission resid...,independent
129,1562,   Make the extension skinable related to the con...,71277,   With Typo3 6.2 the validation error messages o...,independent
130,22836,   FLOW3 added a PDO based cache backend since it...,16684,   In cases of improper setting of SYS_LASTCHANGE...,independent
131,32496,   A detail view for single items would be very n...,36971,   getRecordLocalization doesn't work for the 'pa...,independent
132,9507,   Add a foreign_where ( AND foreign_table.sys_la...,6308,   At the moment there is no way to have Sundays ...,independent
133,90746,"  Hi,\r\n\r\nIn the same of the config ""removeTy...",62861,   I am using a normal Fluid-form (<f:form ...>) ...,independent
134,28683,   Currently the CachingFramework throws an excep...,34177,"   To use a @Resource@ with file operations, one ...",independent
135,61145,"   In one of my project, I need to create mini-we...",10954,"   When a user is *logged in* in the Wiki, I woul...",independent
136,5618,   I think the notice/warning for enabling the de...,78904,   if respectWordBoundaries = true and language =...,independent
137,82855,  If you add an online media file (YouTube or Vi...,31801,   http://certification.typo3.org/index.php?id=62...,independent
138,713,   recently (for me) it is only possible to add a...,51499,   During some install tool actions extension con...,independent
139,57430,   Composer create-project does not office stable...,68538,   Add a format.implode viewHelper. Is needed f.i...,independent
140,45548,   it makes no sense to hide this content element...,45154,   It would be nice to run a task not only by cli...,independent
141,46040,   It would be nice to add a target for links. ta...,87131,  h1. Problem/Description\r\n\r\nThe whole @lib....,independent
142,88585,  The Server-Timing Headers can be used to send ...,8136,   Two types of Plugin-Display-Types:\r\n- conten...,independent
143,44421,   There is a registration view and an edit view....,661,   TYPO3 uses deleted for soft-delete and other f...,independent
144,13858,   There should be kind of an album browser for s...,69357,   Forms supports the validation of IPv4. Nowaday...,independent
145,8504,   Add those fields to the database and the TCA:\...,25541,   \r\n* context-sensitive code-completion for ty...,independent
146,58491,   Assume following scenario:\r\n* have translate...,54519,   \r\nCurrently the linkhandler link check of th...,independent
147,58828,   It would be a good feature to have a check for...,90197,  The core should provide a command to clear the...,independent
148,56282,   The viewpage module should have a language sel...,7733,   Did you see these extensions?\r\n\r\nhttp://fo...,independent
149,17286,   I want to email a link with INVITE of sr_feuse...,3956,   For the blog (and other apps) we need a Count ...,independent
150,19072,   The backend search in alt_db_navframe.php whic...,34626,   There is no possibility for setting showIfBeLo...,independent
151,47488,   Currently it's not possible to set an script P...,7971,   Currently all records are shown in the default...,independent
152,80363,"   As fare as I see, there is currently no suppor...",72437,   It should be possible to drop an image from an...,independent
153,563,   Requested by Jens,1049,   The current dropdown of language label options...,independent
154,92022, Weeks numbers is missing in datetimepicker and...,31492,   It would be nice to have the possibility to us...,independent
155,25123,"   Every Wizard presents the checkbox "" Show data...",16534,   Current behaviour is that the starting URL is ...,independent
156,78426,"   This is micro-minor, but I keep tripping over ...",52590,   Currently it is not possible to paginate objec...,independent
157,4452,   t3lib_extMgm::allowTableOnStandardPages('tx_dr...,65198,   I'm using version 0.4.1 and the extension is b...,independent
158,48054,   Just like the save button you normally have a ...,34911,   There is no chance to NOT include the CSS-File...,independent
159,18106,   sometimes it might be usefull to have a little...,24261,   I'm using some kind of Active Record pattern a...,independent
160,33826,"   Hy Guys,\r\nunfortunately the Browser doesn't ...",25091,"   1. Remove extension configuration variable ""Tr...",independent
161,4663,   Need a function to set the view script / templ...,85367,  Instead of using a custom implementation use t...,independent
162,92618, While creating a complete new record the curre...,88056,  Formhandler had the option insertIfNoUpdatePos...,independent
163,65862,"   Hi everyone,\r\n\r\nWhy is not it possible to ...",1077,   Users should be able to style list's output wi...,independent
164,19548,"   If you change the compare settings, for exampl...",61841,   It would be nice to have a shutdown hook calle...,independent
165,478,   I attached the file F3_FLOW3_Component_ObjectB...,31955,   f:link.widget should have the possibility to m...,independent
166,27625,"   Please add\r\n'doNotLoadInFE' => 1,\r\nto ext_...",53890,"   The first ""Upgrade Wizard"" should be a Databas...",independent
167,16349,"   The Oracle equivalent to Mysql's ""EXPLAIN"" is ...",78082,"   Hello,\r\n\r\ni have some news which should no...",independent
168,7200,   Add Constant to enable/disable noConflict mode,79392,   Please remove the inline javascript.\r\n\r\nex...,independent
169,29249,"   Hey guys,\r\n\r\nplease revise the inclusion o...",53685,"   The Backend Users ""Compare"" view lack some sor...",independent
170,4417,"   It would be very usefull, if creating link att...",11504,   View: New Extension Manager - Settings\r\nActi...,independent
171,46589,   It would be good to move functions: gif_compre...,54624,"   To have nice looking urls, i use a new page ty...",independent
172,57082,   Currently every extension needs to implement t...,28794,"   Hi there,\r\n\r\nin css_styled_content in rend...",independent
173,1186,"   I merged 2 exts, cleaned up and uploaded to tr...",52486,   Integrate the Radial Search (Umkreissuche) int...,independent
174,27097,   In Workspace preview there are several views p...,92385, It would be nice to be able to pass certain da...,independent
175,4019,   The scheduler currently logs to the Admin Tool...,44619,   Is done.,independent
176,54954,   This extension has two problems with upcomming...,45128,"   After having sent the recommendation, I would ...",independent
177,50262,   I think we should add keywords to the composer...,45627,"   Name changes of Bulgaria, Palestine",independent
178,48218,   Currently the NumberViewHelper doesn't regard ...,50663,   * Implement a Transfer\ScpTask (like the Rsync...,independent
179,47697,"   User must be able to save RDF, RSS and ATOM Fe...",4983,"   Hi Peter,\r\n\r\nJust an idea that circled aro...",independent
180,48657,   Flow has a great HTTP API already but does not...,24063,   One part of the current TypoScript tuning proc...,independent
181,69625,   Listing staff by groups:\r\nThe list view with...,89382,  Regarding storing domain objects (with differe...,independent
182,29377,"   view of all private albums, select specific on...",14730,   Using proxy connection wia curl on typo fails ...,independent
183,20460,"   Currently, GIFGUILDER does not support blend-m...",60036,   There seams to be a great version patched for ...,independent
184,57389,   s.t.,5685,   Add an API Spot for userdefined generation of ...,independent
185,9861,   Currently the shutdown phase can/does shut dow...,3176,   Manual needs a bit cleaning up.\r\n,independent
186,51641,   Out of the practice we have some ideas & sugge...,45224,   The attached patch contains the following new ...,independent
187,9819,   Team discussion needed for the following quest...,21911,"   Hi everyone,\r\n\r\nthe function t3lib_div::lo...",independent
188,70985,   Attachment example file is moved from pi1 to R...,15532,"   Every paragraph is classed with <p class=""body...",independent
189,14594,   I'd like to hide the table operations bar and ...,32702,   Please have a look at the latest example scree...,independent
190,25895,"   Currently, RemoveFormat doesn't strip all the ...",13825,   When I try to open a link inside the backend a...,independent
191,10291,   * show action column icons only on rollover\r\...,49448,   in new versions of jquery (>=1.9) some feature...,independent
192,42125,   Categories should get offsets.\r\n\r\nPoints w...,56711,   tail currently only has a Rest client. A new c...,independent
193,16926,   As i'm using T3 4.0.4 I don't know whether thi...,64884,"   In the context of the Scheduler, the task ""Met...",independent
194,39410,"   currently, in Fluid there are reserved variabl...",85569,"  As an integrator/developer it's useful, if you...",independent
195,29558,"   On the T3CON11 site, the link to the shop (aka...",17738,   Let htmlArea RTE use t3lib_div::minifyJavaScri...,independent
196,65032,"   Dear Team,\r\n\r\nProblem:\r\n--------\r\nTher...",15556,"   To get to this result we have to patch the ""cm...",independent
197,75691,   Implementation of listing of available documen...,19345,   it would be great to have a hook in functions ...,independent
198,29198,   SQL query parts are rendered by general_stdWra...,59834,"   Hello, i have the version 6.0.1 and the de fie...",independent
199,39648,"   When debugging with xdebug, a major difficulty...",9264,"   Hi,\r\n\r\nAfter several weeks of experience w...",independent
200,15168,   the page type shortcut can not link to a conte...,29258,   In FLOW3 you can define several environments i...,independent
201,28474,   At the moment indexed search checks only the l...,24086,   Problem:\r\nThe current pagetree is not based ...,independent
202,19599,   The attached patch enables the use of stdwrap ...,7291,   It would be nice to include the .html template...,independent
203,41301,"   currently, there's only one errorAction for al...",92874, Say you create a new page in the page tree and...,independent
204,32099,"   Hy guys,\r\nit would be wonderful to control p...",52695,   * allow creation of groups for the scheduler (...,independent
205,19024,   If improved 404 handling is used (e.g. [FE][pa...,43104,   For interactive confirmation or multiple choic...,independent
206,23472,"   Hi,\r\n\r\nI'd like to add two new methods to ...",83366,"  Hi!\r\n\r\nWould be nice, if pagination of com...",independent
207,2669,"   In the attachment, there is the PDF version of...",24033,"   When clearing the RTE cache, if gzip compressi...",independent
208,48618,   to check uniqueness typo3 provides a function ...,6696,   Configure sorting order of results,independent
209,12798,"   Hi,\r\n\r\nas RedMine describes in their websi...",31801,   http://certification.typo3.org/index.php?id=62...,independent
210,39108,   Currently it is not possible to configure the ...,62353,   Refactor the module menu to be based on navbar...,independent
211,38591,   Add a method to get the instance of the global...,72309,   The content element of EXT:form should allow t...,independent
212,72877,"   Hi!\r\nIt would be nice, if the metatags (no)i...",29569,"   If ke_search is used in static mode, I see no ...",independent
213,16726,"   Presently, the extension show all current user...",64599,   see attached patch,independent
214,14834,   This patch enable Clipboard Paste in Firefox.....,31064,   If I type some HTML code in the text field of ...,independent
215,63773,"   As stated in the link below (german), there is...",20986,   When an AJAX call fails the error is reported ...,independent
216,46202,   It would be great to lookup default-strings (i...,47471,"   Hi,\r\n\r\nI have created a test for disk spac...",independent
217,15274,   The patch assigns a random value to encryption...,30634,"   Add an option in flexform ""Formular""-tab which...",independent
218,72052,   The special=categories in HMENU should allow t...,89332,  Currently norwegian is defined with @no@ which...,independent
219,54303,   To simplify the login after registration (admi...,19992,   If you install/remove an extension this is alw...,independent
220,65186,   When users want to add files to an Contentelem...,89171,  The sitemap feature is unnecessarily limited t...,independent
221,649,   TS-variable to set the PID where the fe-users ...,49522,   A very common scenario for authentication prov...,independent
222,9599,"   Guys,\r\nIt would be wonderful to be able to c...",1815,   Areas need to be sortable ...,independent
223,17488,   HI!\r\n\r\nPlease add ro.gif as an possible la...,65194,   It would be nice for getProcessedValue to also...,independent
224,27010,   Currently the link check doesn't updates itsel...,25590,   Following properties have to be updated\r\n\r\...,independent
225,11785,   Hook for handle the list and single result in ...,9753,   The data that is delivered must be visualized ...,independent
226,47456,   All ManyToOne and OneToOne Relations of Object...,18846,   In typo3/mod/help/about/index.php the followin...,independent
227,33646,"   In cal bugtracker, we have a issue from ancien...",83584,"  Hi,\r\n\r\nIs it possible to implement a setti...",independent
228,58978,   RequestBuilder.php:loadDefaultValues make no u...,77366,   For the linkvalidator handling some notificati...,independent
229,7936,   If you have download with very simliar names i...,1294,   It would be nice to have the possibility to cr...,independent
230,83843,  HTML5 input types are enabled and the default ...,5087,   The layout for lists will extended with marker...,independent
231,45670,   I need a solution to add additional classes to...,68515,"   ""This wiki article"":https://forge.typo3.org/pr...",independent
232,34428,   I opened up this issue as a reference for a br...,3220,   It provides the possibility to get full addres...,independent
233,961,   Move passwords between groups,19235,   The function t3lib_TCEforms::getSingleHiddenFi...,independent
234,19899,   I saw that indexed_search already uses unzip f...,39626,"   With this feature, it is possible to define a ...",independent
235,1033,   was hältst davon den RTE für die Detailbeschre...,12164,   <pre>\r\n[globalVar = GP:type = 101]\r\n\tconf...,independent
236,26976,   the current use of ab_booking is for rooms.\r\...,10480,   Since some mails always tend to be overseen it...,independent
237,13014,   A set of tags should be allowed to modify HTML...,71691,   TYPO3 permits a totoale control of the source ...,independent
238,4370,   In particular we should be able to override si...,2180,   I have what I think is a small request for scr...,independent
239,60996,   In order to make the usage of logging api easy...,81535,   * srv191\r\n* srv192\r\n* srv193\r\n* Add proc...,independent
240,19859,"   As of version 9.62, Opera has fixed most bugs ...",29995,"   Add new options from ""Pending Documentation"":h...",independent
241,26832,   when adding a new plugin and selecting a templ...,35355,   the list of fields that are being used by the ...,independent
242,9514,   We have been brainstorming over some additions...,1101,   It would be great if we could have a list of a...,independent
243,12442,"   Hi,\r\n\r\ni suggest to add type json to the e...",10079,   This feature needs a viewhelper that will be s...,independent
244,56073,   This should be a no brainer.\r\n\r\nI tried to...,14712,"   in rtehttmlarea, only urls with http:// at the...",independent
245,11443,"   From http://opensource.dynamoid.com/ :\r\n_""Ig...",20915,"   Sometimes, after long DB operations, DB connec...",independent
246,1113,   DEV3 should offer a user guide through the bui...,90545,  I've seen there is already https://forge.typo3...,independent
247,38162,   Create Issue Categorie Support ;),20741,   Sessions and session data are currently cleane...,independent
248,6251,   Right now only individual users are owners of ...,21950,   $GLOBALS['TBE_STYLES']['loginBoxImage_rotation...,independent
249,4890,   The childnodes should be visible in be-overvie...,51641,   Out of the practice we have some ideas & sugge...,independent
250,17943,   Flexforms are missing CSH labels. Add support ...,58366,   For automatic distribution configuration\r\nli...,independent
251,42467,   Forard-port this patch: https://review.typo3.o...,23848,   This is an SVN patch request.\r\n\r\nType: Fea...,independent
252,59136,   Hi! \r\n\r\nThanks for this great extension. I...,84574,  It would be nice if TYPO3 could handle speakin...,independent
253,48229,   Not sure if my question/request is allready pl...,29883,   The kickstart commands which create new models...,independent
254,77034,   In TCA it's possible to use DisplayConditions ...,24071,   Problem:\r\nCurrently there is no way to integ...,independent
255,36682,"   In mailing applications, it is possible to pro...",31230,   The Browser will extended with a module for st...,independent
256,41922,   recuring  events would be great.\r\n,61733,   New special Content Designer elements for IRRE...,independent
257,86650,  The FieldControls must be able to use RequireJS.,58072,"   Original Issue 18, 19 and 20 created by chennc...",independent
258,52695,   * allow creation of groups for the scheduler (...,36811,"   Hello friends,\r\n\r\non http://preview.docs.t...",independent
259,77669,   The help-block label/icon of an suggest wizard...,34230,"   Hi Kai,\r\n\r\nthanks for your useful contact ...",independent
260,2589,   It would be really great if the spellchecker p...,3984,"   Hi,\r\n\r\nit will be really nice, if in the v...",independent
261,17177,   Scenario:\r\n\r\nMany users working on several...,22191,   The attached patch will ensure that the size o...,independent
262,30978,"   Hi Jürgen,\r\n\r\nI have a suggestion for your...",42481,"   Hi,\r\n\r\nI set up a test instance of Multish...",independent
263,88279,"  Since PHP 5.6.1, sem_acquire() has a $nowait p...",72871,   Now the default value is [GFX][thumbnails_png]...,independent
264,49826,   Currently it is possible to add additional url...,6602,   The basic idea behind after invocation handlin...,independent
265,1543,   /**\r\n *@entity\r\n */\r\nclass Site {\r\n\r\...,55853,   Hook jQuery dataTable on all .t3-table in the ...,independent
266,16982,   would be nice if the upload fields displayed i...,38942,   Please make CE uid available in fluid. See htt...,independent
267,165,   http://flow3.typo3.org/documentation/,34240,   Should use the latest Facebook PHP SDK (v.3.1....,independent
268,17262,   In the method executeFinalQuery the hook for a...,13898,   The current bugday banners are a outdated. The...,independent
269,32132,"   It would be nice, if we have more possibilitie...",12813,"   Hy guys,\r\nI extend the Brower with a hook fo...",independent
270,44308,   What about enhancing this extension and making...,18098,   the file module list has file titles lenght fi...,independent
271,1215,"   Pls, add template support or an option to swit...",55719,   f.e. using a dependency to twitter package twb...,independent
272,23266,   core lacks an good-looking flag set\r\n\r\n-->...,88609,"  Inside the debug panel of adminpanel, the page...",independent
273,45630,   Update Bolivar and Zambian kwacha.,47231,"   Hello,\r\n\r\nwill this extension supports the...",independent
274,1065,"   Im Telefonbuch, hat ein Kunde die Möglichkeit,...",86016,  We plan to shut down the outdated Mailman mail...,independent
275,57016,"   When you click on ""Calc route"" it just shows a...",70984,   Terms and Attachment example files are moved f...,independent
276,15041,"   AFAIK, you can't really control clickmenu.\r\n...",4459,   A PaddingViewHelper can be useful to format st...,independent
