,id1,Description1,id2,Description2,Type of dependency
35,1830,hi martinrnrnid appreciate see modi,89076,hirnrncan please add translation fo,independent
36,38080,use backend module dispatcher tsco,40068,new tt newsindexer add urlparameter,independent
37,789,payment registration paypal etc,11701,ive started rewrite main function p,independent
38,66603,hirnrnfor possible use,78358,using functional test framework one,independent
39,44328,possible add event title,2209,select view helper need handle domain,independent
40,32840,attachment would easier handle,18657,content backend form saved,independent
41,49565,implement dutch translation locallangxml,92778,provide way programmtically,independent
42,78122,current situation comment plugins attach,71324,access tab type record,independent
43,41378,needed composer postinstall sc,15553,imho page icon change somehow reflec,independent
44,20431,although class offer attribute recipi,44877,hey teamrnrncurrently flow,independent
45,14870,relpathprefixsetting applied,4135,possible focusrn generation pretty,independent
46,6381,see subject,34824,help popup annoying disa,independent
47,32307,st,25137,new ajax page tree extension featu,independent
48,71038,extensioncommandcontroller provides,19343,hook allows add additional tab use,independent
49,41347,many feature getimgresource currently,43327,drag drop page module woul,independent
50,43234,database function searchquery build qu,37156,moment insecure extension,independent
51,1546,feature implement dynamic loading u,33218,eine möglichkeit redakteure anlegen zu können,independent
52,50262,think add keywords composer,69464,setting languagetitle give,independent
53,82625,hi allrnrnthe idea load first f,69794,currently memcachedbackend support,independent
54,6640,would interesting implementat,14678,situation create new page eg page ne,independent
55,10821,seems there way output fla,76133,want suggest extending clearcache,independent
56,18594,would nice selected stdwrap prope,47697,user must able save rdf r atom fe,independent
57,75241,extend nginx proxy server,9753,data delivered must visualized,independent
58,6668,caretaker already storing noderoleaddress,40463,hi matesrni think could usefull add,independent
59,90484,hello dearrnrnthe viewhelper,84814,querybuilder currently possi,independent
60,49478,already possible show debug output,17792,using rte way prevent,independent
61,33826,hy guysrnunfortunately browser doesnt,70,convenience function eg property,independent
62,87897,meaning would like add another link cate,5162,moment already interface,independent
63,52170,miss brute force protection,26284,idearninclude formalizeme making form,independent
64,69496,used feature indexed search w,45421,hello kurtrnfirst make ver,independent
65,3526,use eid api graphical audio captcha ge,15954,html defines number entity,independent
66,86880,would nice view password,2281,large image could useful scale,independent
67,90444,page layout module rewritte,5149,count result currently something like,independent
68,1052,ich denke da e besser wäre wenn man der,19859,version opera fixed bug,independent
69,13710,hemmerchrnrncurrently po,29758,setting defined typoscript,independent
70,24842,today befuncgetprocessedvalue two,17640,tiny feature imho useful,independent
71,5202,implement effect shear using svg,75385,today evaluated extension focus,independent
72,49998,extension also designed extens,33749,integrate file abstraction layer api,independent
73,11720,template coding complex ne,78904,respectwordboundaries true language,independent
74,60244,would nice output questio,9755,implement modal window extjs take existi,independent
75,22303,attached patch rewrite rte spell chec,6696,configure sorting order result,independent
76,25177,would like introduce possibility dis,87889,add possibility modify admin url,independent
77,50519,hellornrnonce make sh,21201,path displayed search hit beco,independent
78,87670,clear cache button activated,29296,patch request add possibility def,independent
79,39622,requierjs javascri,37156,moment insecure extension,independent
80,4153,add sorting icon vhen orderlinkintitle use,18755,two tree installationrn,independent
81,17709,hirnrnits possible add typoscript,80771,provider generic static status error page,independent
82,54515,please enable stdwrap highlighted word,3938,check possible use builtin typ,independent
83,15960,given possible check method,25895,currently removeformat doesnt strip,independent
84,78404,acceptance test scheduler taskrn,27015,sleep iterate arrayscollections,independent
85,88921,whatrnrnthis event triggered,9288,current implementation getsinglenavigat,independent
86,46908,hirnrnif delete page remain,9768,install oldschool exten,independent
87,27339,content link add recor,83710,important set title r,independent
88,59976,,1629,assign configuration array tx musicv,independent
89,79196,maybe necessary reload toolbar menu,86983,automatic deployment use console,independent
90,7186,add french translation,11443,rn ig,independent
91,48588,would nice property stdw,54603,installing extension dependency,independent
92,2600,willing add french translation,34283,render custom header control using rende,independent
93,32891,changing user setting backend,72449,functional test need test extbase co,independent
94,49172,add language icon legend fieldsetrndi,62953,hi marcrnrnwould possible add,independent
95,50102,adding zeptojscould good idearn,16199,use phpvalidation serversided instead,independent
96,515,signed cla flag displayed,21666,currently different state login subpar,independent
97,45765,programmer sc parser made compa,9754,implement workspace list tab,independent
98,17812,requested wiki,1194,backend module show information whi,independent
99,1077,user able style list output wi,59627,hello therernrni thought sad,independent
100,87421,order monitor csp violation misconfi,4261,add indicator disabled task,independent
101,2425,second peter thisrnrnthe filetree shou,36830,based domcrawler,independent
102,15440,patch implement s dragdro,83825,possibility use checkboxes select mult,independent
103,10344,hellornrni like caretaker much,36171,caption image default max,independent
104,46732,prernjsfile extmgmsiterelpath,67378,would great ogimage would fall back,independent
105,29568,result list allow markerrnr,11159,near future connector service,independent
106,90983,extension scann,25133,use basernprerntemptmenuul,independent
107,34495,filteroptions providing automated tagging,14397,howto sign mailinglist without getting hu,independent
108,5114,currently status info mixed need,8653,make date format contact property,independent
109,56152,ive following constellationrnrnone model,72603,pagebrowser fully implemented wi,independent
110,23227,editor see link linked,88300,,independent
111,48314,hellornrnplease show icon column,7621,currently categoryrecords selected,independent
112,3206,use crm service arti,25655,scheduler enhanced additional,independent
113,59627,hello therernrni thought sad,28454,update manual correct mistake ie render,independent
114,63018,heyrnrnit would great could add,37457,nicola lombardini suggests via mail use co,independent
115,15404,cant properly styled backgroundima,4640,as development dr wiki ng hugely de,independent
116,60865,cs multicolumn menu buggy browser,33131,input field allow name like object,independent
117,29258,define several environment,68757,current state possible u,independent
118,32654,extend browser displaying reco,92486,make usage sys file collection easier,independent
119,11340,hi againrnrni added configuration,9947,need install tool migration script hel,independent
120,39690,make table accessible property edit,23449,use multiple language normally,independent
121,60806,currently need specify bgimg,66187,implementation possibility movecopy,independent
122,20521,working regular expression regexp de,8871,dam lightbox yet support localisation,independent
123,14425,running fairly old version mediawik,10398,wanted hide table using pagetsconf,independent
124,39214,using textfield viewhelper render,88734,mn relation defaultorderings,independent
125,34495,filteroptions providing automated tagging,22013,hellornrnimho search function,independent
126,17658,nice feature requestrnpossibility hide,39826,look like possibility use back,independent
127,55280,page prov,62171,could handy sometimesrnrnprer,independent
128,23325,felogin preserve urlparameter,35130,,independent
129,36715,first step collect idea,15512,hellornrni would need field tca,independent
130,38876,prernwebkithyphens autornmozhyphen,39631,currently dce field visible list v,independent
131,1464,nt,60070,possible choose v,independent
132,27265,would great way nona,37566,issue impossible use,independent
133,52114,search function page setting,87117,problemdescriptionrnrnwould make,independent
134,3487,need resolve,23832,current dom html rendering code well,independent
135,2365,configuration setting pointcutfilter cur,20297,forge hci,independent
136,14540,verticalalignment table config table,15173,add new configoption conf varsbe,independent
137,75746,tried fluid versionrnprerntt conten,84640,devs nice see id con,independent
138,48473,add action backend module test whether l,27322,add support appserverinphp could,independent
139,27103,hey therernrncan expect update,9478,experience ext try use,independent
140,65862,hi everyonernrnwhy possible,2661,proposition sort record page ip,independent
141,52163,moment jquerymobile used,45488,patch add possibility use meaningf,independent
142,88888,trying find signal use,7936,download simliar name,independent
143,9327,yet fully functional restcontroller,538,doctrine sourcecode fetched via,independent
144,49190,garbage collection session,19982,support additional frontend editing control,independent
145,13997,localized plugin french,48804,itd nice one could select address en,independent
146,65002,update specific extension,25476,analyzer performance module,independent
147,80869,andreas created nice design error,7978,old version must blog po,independent
148,22015,good idea configurable pid p,90014,onnly value normal allowed global opt,independent
149,82260,styling result indexed search,92534,extension compatible vers,independent
150,2393,currently multiple domain configuration,47702,feature help visitor subscribe,independent
151,69035,right necessary place validati,33506,want deal extbase fluid,independent
152,41358,currently raw plain php constant,24052,one part current typoscript tuning proc,independent
153,21685,standard mail form doesnt allow,36440,badly miss opportunity place banner,independent
154,58285,hey hornrnfor project require hook,18307,creating reference copy element,independent
155,60596,logged frontend user able add,8279,test result chart contain informat,independent
156,6640,would interesting implementat,93188,think option disable,independent
157,26792,,46078,subject last version twitter b,independent
158,39574,special page type get con,41123,st,independent
159,92861,currently maxlength set text,39690,make table accessible property edit,independent
160,54832,current renderingrnrninput typeradio c,83656,allow import existing redirects r,independent
161,25407,use divgetuserobjclassname,16892,current release allows one sysfolder,independent
162,33451,add contextsensitive help table operation,18051,would nice shortcut manager,independent
163,80342,sysextension validator url,19931,hirnrnwould nice hook sc,independent
164,77667,folder icon suggest wizard somet,64599,see attached patch,independent
165,27794,set limit language access l,32436,extra column show date exte,independent
166,55638,would nice form extension also u,3852,class sho,independent
167,3683,currently moving work correctly hi,62877,order streamline javascriptrncode,independent
168,28699,cant find way place user command,67453,logout one redirect,independent
169,80853,frontend routing done template servi,59474,use placeholder search input,independent
170,49799,current version surf open new ssh co,15063,problem user doesnt po,independent
171,34475,cache tag could reused nc staticfile c,16380,eg publishing new page clear cach,independent
172,36219,performance could suffer load caused,28919,new version,independent
173,50640,support configuration format de,20799,problem rnsometimes would like,independent
174,14606,changing image width image pro,73596,index section juste add one ligne class,independent
175,30317,stringconverter extended supp,2832,need validator check minimum,independent
176,5910,typoscript option allo,65698,additionalresourceservice workspace,independent
177,33655,eg edit level page edit first le,33593,last year website banner,independent
178,32610,thanks андрей аксенов,110,make type text,independent
179,56711,tail currently rest client new c,67357,might remember talked,independent
180,2832,need validator check minimum,1214,option typoscript flexform,independent
181,31529,flexform option include subcategories,45942,hello design teamrnrnthe extbase team ask,independent
182,38821,using file abstraction layer fal re,5498,new questiontype added radiobutton,independent
183,49178,hellornrni experience dce f,3135,lot javascript written inline w,independent
184,36549,using jslidernews tt news,14588,xhtml later xhtml version lang,independent
185,38627,augment reflection information data,14575,would like add new option hmenu w,independent
186,17208,class db function exec repl,19963,editing mode handling moved core,independent
187,4505,access file,7266,hirnrncould please change line,independent
188,16523,hellornrnthe list dependant sugges,46634,extension set se,independent
189,16994,make tcaentry select group,45760,want change social medium banner show,independent
190,36121,make view help php extension,53007,rnwhen want create new inline eleme,independent
191,13612,would nice checkbox andor t,36431,would nice hook bef,independent
192,38469,change improves general spacing cg,86844,might previously used page ty,independent
193,67580,change remove extjs livesearch introd,1011,optionally show select link,independent
194,66591,function add image directory ser,9319,would nice fancy icon choose,independent
195,17466,want create gmenu useing typoscrip,19323,add configuration option disable resizing,independent
196,61106,hirnrnis way auto insert metad,60865,cs multicolumn menu buggy browser,independent
197,93114,shona snrnrnshona bantu language,6025,moment method gimme p,independent
198,4097,hi thomasrnrnwe think using ex,14582,annoying get last query,independent
199,61800,able render kind medium file,49446,hate scrolling bottom whole frame,independent
200,45798,defaulttca field medium int,502,simple internal server error misl,independent
201,66249,possible next version go map,67080,logged install tool l,independent
202,60936,issue created exten,85678,lot way setting title tag,independent
203,1085,atom feed activity proj,35355,list field used,independent
204,25223,imagine particular field irre chil,70049,hirnrnwhat happens admi,independent
205,33049,hi therernrni found configuration,77277,sometimes happens get error oops,independent
206,41282,please create conference badge according,6156,sometimes useful able use,independent
207,20203,right tce file gateway small,33117,datetime viewhelper allows passing st,independent
208,25383,currently allowed sort mode asce,5784,feature could add new plugin allow,independent
209,19212,dam em setting htmlarea rte integratio,79505,currently possible simply extend,independent
210,32545,extension one workspa,29512,hi therernrna nice feature adm,independent
211,49152,move flowplayer file contrib resolve,83075,common support placeholder l,independent
212,23790,would great hook inside fu,18017,content element uploads always display,independent
213,77108,last week tried create resourcest,37077,work following step,independent
214,29331,currently duplicate content issue,53857,hi francoisrnrnwhile trying install th,independent
215,34169,behavior component need,5202,implement effect shear using svg,independent
216,85051,scope gdpr eprivacy regulation,15350,hirnrnive met famfamfamcom web,independent
217,1791,route cached momentrntodo,5882,currently everytime package manager,independent
218,25697,change creates exception hierarchy,20742,youd like know current record,independent
219,70495,hirnrncould integrate database po,53142,realized content regular content e,independent
220,15633,hirnrni hope could time,16047,would nice possible limit,independent
221,16635,would great rte would store,64148,avoid updating sessiontimestamp within,independent
222,8844,performance module add scheduler task c,87421,order monitor csp violation misconfi,independent
223,15134,please create text link alternative con,3938,check possible use builtin typ,independent
224,10453,need clean template element,44006,php ic utopia longer work,independent
225,92430,add recursive filter search functionality,20518,id like hook,independent
226,3208,patch provides flexibility,79534,multiple thing adjust ldap configur,independent
227,18838,usage icon insead xrn,33387,searching net finally,independent
228,89244,create service send broadcast message fr,79342,nginx site recipe look datab,independent
229,19345,would great hook function,23139,link access restricted page set,independent
230,40414,provide new request engine based curl w,35706,id like virtual browser class allow,independent
231,1956,mailform support defining specific po,14369,installed php mssql ii win,independent
232,9774,follow fromrn,56910,hi allrnrnthe arcavias extension mak,independent
233,19183,rte recieves keyboard focus automatically,34507,tt newsimporter optionally add fe,independent
234,88183,fluid template path defined gl,28495,proposed http request,independent
235,88380,custom pagecontenterrorhandler,35209,feature provided included,independent
236,40729,different mode displaying constant,42169,right replace placedholders tra,independent
237,8992,currently missing count viewhelper,6381,see subject,independent
238,50610,two way build data table map,16035,make easier write xdb code might b,independent
239,21872,useful stdwrap properti,57653,please add typoscript option define dif,independent
240,12813,hy guysrni extend brower hook fo,53621,hellornrnfirst big thanks th,independent
241,10078,english locallangfiles shipped,14599,firefox something wrong wid,independent
242,19151,import export module currently,69602,avoid complex typoscript integrator,independent
243,87300,allows use multiple session per user,37908,hirnrni created skin jqueryui w,independent
244,53783,currently formbuilder load every form wi,60143,notype prevents link single view,independent
245,13898,current bugday banner outdated,1005,currently htmlarea plugin flexform,independent
246,15778,hellornrnwhat think consta,9956,would nice possible update,independent
247,28791,extbase throw exception render er,3062,prefatal error call undefined method tx,independent
248,75335,hirnrnwhat pngquant,36813,similar thisoutput thisoutputli,independent
249,69980,news post marked via class icon,50115,configuration manager method loadpo,independent
250,9070,hellornrnunfortunately possibility,46369,system extension config option,independent
251,77305,hi francoisrnrnit would nice ha,91941,extension development would helpful,independent
252,30232,decided enough make one,2807,thought somethingrnrnthere,independent
253,33851,link pdf download get property,21204,first following tryrni,independent
254,14501,applying inline style doesnt,67766,press feature would great,independent
255,14562,indexed search also four sql statement,90678,please add sortable system category,independent
256,64510,wir möchten gerne neben post von fb twitter,10003,thanks aoelinkhandler possible mak,independent
257,267,use initializeaction initializat,29755,tweet template adjustable extco,independent
258,2289,extension experimental moment,46398,would great radius search could,independent
259,8289,frontend plugin existing user,22000,attached patch introduces api,independent
260,32084,certain situation setup behind,19852,allow assign lang attribute elementsn,independent
261,89100,adding signal tell refeferenceindex,49535,cm fal field getting converted old da,independent
262,52695,allow creation group scheduler,22401,attached patch reorganizes rte image,independent
263,33132,prefix forced using,25091,remove extension configuration variable tr,independent
264,6478,cb indexedsearch autocomplete supprt th,88684,rnwhen using static info table together wit,independent
265,1906,actually id formelement mailform,20187,possibility check click enla,independent
266,14974,secureformmail feature make,16383,hirnit would nice would,independent
267,34343,issue caching stdwrap introd,55870,currently datetime field handling bit,independent
268,70982,default style removed default typosc,713,recently possible add,independent
269,67150,hirnrnit would nice one edit th,38060,prern rn webkitboxsizing border,independent
270,49096,currently coordinate location,34816,possible encrypt decrypt l,independent
271,79846,update support lts v,23553,writing textarea field th,independent
272,7814,would nice rnprernplugintx,51879,mode register edit p,independent
273,23248,flexforms use link field c,1052,ich denke da e besser wäre wenn man der,independent
274,66366,add new viewhelper used new renderi,46111,need allow delete comment aut,independent
275,17615,currently possible override field prop,4745,idea correct spanish go,independent
276,35825,currently stage area lts,5930,external file requested ever,independent
277,9070,hellornrnunfortunately possibility,93063,flash message natively stored arra,independent
278,37251,use fal file extension filter tca,52382,hirnrncurrently new patchset,independent
279,52963,hellornrni came across small problem wi,16994,make tcaentry select group,independent
280,4128,hellornrni noticed news fee,14383,webtemplavoilamodule deleting con,independent
281,74531,hi problem clear cache,8785,think would cool could convince,independent
282,70443,sysext form input textarea field,17651,would like see backend checkbox en,independent
283,4052,cannot edit fe group subgroup field,11150,functionality intended extension,independent
284,10017,hellornrnit nice could make,19113,sometimes user object need become user int,independent
285,82712,useful editor see proport,43009,please add federal state croatia th,independent
286,79877,hey guysrnrni using drawitemhooks,10052,login feusers able fetch,independent
287,88894,since ext tablessql sim,23600,special usermanagement run un,independent
288,52134,would like add keyboard shortcut,18845,mentioned label ist hardcoded space bet,independent
289,15484,extension provides inform,9754,implement workspace list tab,independent
290,30548,write documentation wiki complete fluid,18226,might useful user po,independent
291,48355,would nice possible assign,28831,would great controller,independent
292,38149,using tx,65397,uploading file filelist module ha,independent
293,85323,version create file,37682,violation cgl rule func,independent
294,79235,cleaning sys log tedious taskrni,88894,since ext tablessql sim,independent
295,34081,indexer optionally tag indexed,52137,upcoming cm tt content tabl,independent
296,10,guide component name,43250,would great extension would,independent
297,19598,attached patch add following feat,19091,current option comma semicolon p,independent
298,2424,filetree visible tab,19340,button context menu item active,independent
299,15747,one deletes ce image also remove c,65228,simple get sys category,independent
300,16047,would nice possible limit,692,clone functionality irre backend,independent
301,8347,patch version,77790,need indexphp script,independent
302,16728,additionalparams link available,21257,several new security,independent
303,6696,configure sorting order result,20255,div helper function,independent
304,57439,created dce want left,23445,currently option collapseall,independent
305,59123,moment dependency locked st,21997,get content foreign server throu,independent
306,33767,php function parse url allows split u,34232,selectviewhelper offer translation,independent
307,49757,would like use package,50727,missing field page class within p,independent
308,85137,would really nice fluid template co,16199,use phpvalidation serversided instead,independent
309,72177,currently tmenu example doesnt use,50219,workspace module onyl extended,independent
310,153,feature photo need replaced real photo,11640,currently one language supported,independent
311,14776,extension manger would like assig,11640,currently one language supported,independent
312,51353,user validates form empty f,14383,webtemplavoilamodule deleting con,independent
313,32840,attachment would easier handle,91941,extension development would helpful,independent
314,54717,useful get relation chat,41953,check quota email account,independent
315,77790,need indexphp script,82855,add online medium file youtube vi,independent
316,31261,possible declare interface,3664,hi rnrnin setup module thing ar,independent
317,66606,hirnrncurrently define pre,44258,calling packagemanagercreatepackage,independent
318,90203,current workspace accessible,23267,currently core load one cs file,independent
319,29196,might convenient able use cu,81527,mystagern extensionsstage,independent
320,14428,access key combination added,61106,hirnrnis way auto insert metad,independent
321,18473,page browser hidden enoug,6250,role would nice select def,independent
322,48676,oliver hader requested via otrsrnrn hi,14831,would nice able drag drop,independent
323,24301,stylingpurposes would fine,1665,currently way adjust tab wi,independent
324,35195,moment following allowedrnr,36077,ides like phpstorm get confused code comp,independent
325,30941,hellorni think useful search,25259,list available medium content provide,independent
326,62335,backend app focussed managing backend user,10224,browser enable integration,independent
327,26950,accessdeniedexeption caused po,7505,process may require clean,independent
328,5998,currently option set subpack,77157,list view az listrnit would nice,independent
329,33646,cal bugtracker issue ancien,7201,add constant enabledisable noconflict mode,independent
330,51376,several configuration option,51219,currently conv method c utils,independent
331,4874,suggestion maybe find,28652,command able define exit code,independent
332,16403,would great way write,46462,currently writing uniquenessvalidator,independent
333,7812,add field plugin specific t configurati,72169,extension fluid includes jquery librarie,independent
334,16974,feature request,15474,possible use abbrsomething,independent
335,17956,want use mm relation product,1169,would nice hace listview table f,independent
336,4154,adding svn context menu extension,19298,colour defined rtecolors configured f,independent
337,38557,hirnrnthat extension could nice one,23898,one part current typoscript tuning proc,independent
338,55638,would nice form extension also u,49805,displaycond directive allows disableen,independent
339,54981,ability resize image browsing th,2389,hirnrni would like use extension,independent
340,19543,problemrnthe admin panel currently tied,13250,somebody want use captcha fontfi,independent
341,9005,want implement wizard like tool,64698,menu install clickable text,independent
342,21806,feature add three pagetsconfig option,25590,following property updatedrnr,independent
343,68523,someone add keyboard combination crtl,37748,list open document,independent
344,35130,,59384,hello therernrni recently ran prob,independent
345,4482,extension rscliem cli c,6781,app need mailer swift mailer,independent
346,22515,attached patch add preprocesshook,61885,currently problem using,independent
347,13380,write documentation,53148,chcemy mieć środowisko produkcyjnestaging,independent
348,88766,tca behaviour allowlanguagesynchronizatio,40681,asynchronous suggest wizard tce form l,independent
349,19604,upgrade prototypejs latest release,80270,possibility switch partial folder according,independent
350,8335,setting create multiple choice se,36171,caption image default max,independent
351,5087,layout list extended marker,69572,page content inherited different,independent
352,1545,currently flexform field pm info inc,49749,several module use extbase fluid,independent
353,45763,file name timestamp avoid cli,1164,first step done see screenshotrnrnmag,independent
354,30523,helpful deadline,13957,needed following syntaxrnrn cat,independent
355,27803,patch add divgetfileabsfi,64446,link open backend adminpane,independent
356,85789,hirnrni instance,46634,extension set se,independent
357,66371,use renderingregistry introduces,80092,current problemrnrncontinually enhan,independent
358,53148,chcemy mieć środowisko produkcyjnestaging,4707,need language selector without onchan,independent
359,49446,hate scrolling bottom whole frame,6736,currently unhandy chain multiple,independent
360,1026,describe newbie could add page small,49448,new version jquery feature,independent
361,2713,attached patch allows specify altern,30509,please support pasting content element,independent
362,22327,using simulatestatic realurl,31801,,independent
363,85371,provide way make t constant available,1811,field required automatica,independent
364,33372,completes restructuring legacy ht,43858,hi juergenrnrnit would useful whe,independent
365,1078,user doesnt access page,40497,add button docheader directly route,independent
366,31262,working positional argument construct,23921,one part current typoscript tuning proc,independent
367,51843,fluid backporter compatibl,13157,use inheriet value default va,independent
368,36229,performance best practice google sugge,18078,htmlarea rte text direction currently,independent
369,12004,data type xml po,27160,hello coreteamrnrni see wa,independent
370,79531,add multiselect inspector editor,16336,page table database rec,independent
371,29198,sql query part rendered general stdwra,63012,importing data xml structure,independent
372,13036,structure standard subscription tem,15090,undohistory feature isnt nice,independent
373,58991,moment returnpath sendet mail,14447,extension manager make clear rnthe,independent
374,19458,aimed,88597,fluid templatingrnrncurrently various h,independent
375,92022,week number missing datetimepicker,21145,using following condition userfunc use,independent
376,82809,extension us function addi,63563,like llxmltranslate lfeditor track cha,independent
377,38954,allow grouping log record belonging,31480,hi would great location fie,independent
378,21407,lack general encryption supportrnthi,72317,search usernames user admin,independent
379,561,requested jens hoffmann,6594,fe would nice,independent
380,22035,hi rnrnthere feature related w,47647,slightly modifying source sphinx,independent
381,83589,hi guysrnrnis possible get curr,8499,enable manual sorting role inside,independent
382,15076,dropdownmenue visible editin,5736,hirnsine templavoila native drag,independent
383,8415,project content edited v,66796,might convenient able manipulat,independent
384,1301,show active picture,2554,hellornrnit would great could del,independent
385,47829,selection allowed excludefields,24255,hirnrncambodia flag missing opt,independent
386,12884,sysfolder folder field contai,67975,get value recursive current value empt,independent
387,35883,drop extension configuration variable related,2302,dito,independent
388,91810,introduce javascript templating engine simil,11443,rn ig,independent
389,24041,inline relational record editing irre par,47948,always suitable download impo,independent
390,9617,html template,16645,short description extension bzb newlogi,independent
391,4406,currently yaml configuration file par,26678,hi everyonernwe need set central st,independent
392,22427,extjize browser identificationnnnnnissu,15747,one deletes ce image also remove c,independent
393,16731,struggling prevent friend ie fr,42401,figure best way render categori,independent
394,89443,according,45548,make sense hide content element,independent
395,52083,please add option get file recursive,85678,lot way setting title tag,independent
396,88725,result split page link,61106,hirnrnis way auto insert metad,independent
397,14362,ive converted searching word,25590,following property updatedrnr,independent
398,19000,would allow extension notably dam,6868,enforce concept immutable value ob,independent
399,81844,conditional comment outlook remov,31016,translation indexed search,independent
400,50641,simple deployment description,25580,would handy code completion,independent
401,6376,calculating number available place,5224,would great wiki enabled,independent
402,43347,since issue configuration global,6091,run compatibility problem,independent
403,22241,attached patch rewrite rte character,83198,hi j cs file compress tool fine,independent
404,9709,using findall findby order,46445,templavoila got used copypaste,independent
405,2596,hi dmitryrnrnyour tt news importer work,20556,typoscript setting configadmpanel,independent
406,33299,retrieving logger factory,2230,implement overloading namespacesrnrnn,independent
407,4380,analog ifaccess view helper ifrole,3093,make validate annotation work mod,independent
408,22003,create possibility show extension,45627,name change bulgaria palestine,independent
409,25836,measuring peak memory usage comparing w,59197,add viewhelper render access flex,independent
410,87469,acceptance test creatin,2154,mapping configuration checked fo,independent
411,46744,add page open resubmission resid,81451,support full group,independent
412,31167,currently ajax widget store widgetcon,4052,cannot edit fe group subgroup field,independent
413,23267,currently core load one cs file,16460,introducing new constant eg stylescontent,independent
414,2729,ive created group called customer withi,80542,there already asyncrn,independent
415,18100,divcalluserfunction return false wh,12340,tx linkvalidator linktypes interface curre,independent
416,21921,would usefull could log al,34114,htmlarea rte set custom attribute external,independent
417,55429,recently ran problem solr,56711,tail currently rest client new c,independent
418,39526,support responsive design added vers,25358,clear cache function clear exter,independent
419,8274,href classlightwindow needed get wt l,15762,feature asked creation multiple pageco,independent
420,14216,extension manager doesnt export empty dir,15075,would great adapt two different,independent
421,10453,need clean template element,1469,treeview handy selecting instance g,independent
422,39228,possibility like wellknown exte,17466,want create gmenu useing typoscrip,independent
423,47948,always suitable download impo,42065,hellornan useful feature could filter,independent
424,7800,rnwhen someone click date archi,1016,make possible define list often u,independent
425,17050,hirnrna balzer asked collapseexpand,59532,,independent
426,3793,form view helper automatically add c,78518,prernlibpbsocial userrnlibpbsocial,independent
427,33900,since jochen rau merged backport fl,28622,add basicservice install tool,independent
428,92193,create new task scheduler,44154,hi allrnrnas probably know strive,independent
429,21948,ive added new doktype want replicate,36217,using create rest controller,independent
430,10344,hellornrni like caretaker much,72449,functional test need test extbase co,independent
431,2911,add feature select custom date using jqu,16707,stupid behaviour oracle treat emptry,independent
432,22140,core script rte old wellst,90639,sometimes miss information cur,independent
433,31909,routing explorable cli,1306,make news subheader news image,independent
434,3616,need general concept store user,7800,rnwhen someone click date archi,independent
435,5162,moment already interface,70014,,independent
436,18195,several website project,6093,possible exclude field f,independent
437,17080,autoincrement field dont work properly ad,33509,option show crdate,independent
438,2284,reflection service cache reflecti,19212,dam em setting htmlarea rte integratio,independent
439,1713,im sure making shell f,28492,include captcha check validation,independent
440,79392,please remove inline javascriptrnrnex,11046,hirnrnif want use beuser setting l,independent
441,61733,new special content designer element irre,67425,thanks,independent
442,76183,hi rnrnit would great could ad,23896,one part current typoscript tuning proc,independent
443,88684,rnwhen using static info table together wit,45127,label mail address namedrn,independent
444,2297,object builder setter autowiring,73650,oddly field missing contact record,independent
445,14618,search letter result,31484,would nice way modi,independent
