,id1,Description1,id2,Description2,Type of dependency
46,11588,rubys current warning system is lacking warn,17122,deprecation warnings and other warnings in rub,relates
47,12026,this adds simple way to filter warnings from,17122,deprecation warnings and other warnings in rub,relates
48,12299,this is another attempt to provide the same ty,17122,deprecation warnings and other warnings in rub,relates
49,17100,ractor proposal for new concurrent abst,17145,id like to propose objectdeep freezern,relates
50,17055,these two verbose mode warnings are both fairl,17143,support was recently added for warningwarn to,relates
51,16345,we propose that ruby doesnt emit deprecation,17000,matz has decided to disable deprecation warnin,relates
52,16989,am opening series of feature requests on,16995,this is quite minor but set should be r,relates
53,16989,am opening series of feature requests on,16994,would like shorthand syntax for frozen se,relates
54,16989,am opening series of feature requests on,16993,to create set from hash keys currently impli,relates
55,16989,am opening series of feature requests on,16992,officially set elements have uncertain order,relates
56,16989,am opening series of feature requests on,16991,id like to add join to setrnrnru,relates
57,16989,am opening series of feature requests on,16990,we currently have set operator array work,relates
58,16989,am opening series of feature requests on,16990,we currently have set operator array work,relates
59,16989,am opening series of feature requests on,16991,id like to add join to setrnrnru,relates
60,16989,am opening series of feature requests on,16992,officially set elements have uncertain order,relates
61,16989,am opening series of feature requests on,16993,to create set from hash keys currently impli,relates
62,16989,am opening series of feature requests on,16994,would like shorthand syntax for frozen se,relates
63,16989,am opening series of feature requests on,16995,this is quite minor but set should be r,relates
64,16987,enumerations are designed to be greedy immedi,17312,the offspring of which was too vague,relates
65,14138,there are many good reasons to simply define a,16963,englishrb is no longer maintained by ruby cor,relates
66,16945,would like to propose to create some way to,12543,how about introducing new syntax for tail ca,duplicates
67,15198,frequently find myself needing to determine,16928,hirnrnthe ruby array class is currently m,relates
68,16463,ruby is outrnit aims to warn for ever,16897,rubyrnrequire benchmarkipsrnrnmodu,relates
69,16378,think this is very important otherwise,16891,based on feedback from railscore matz has de,relates
70,11925,propose to make struct subclass constructors w,16806,proposalrnrnrbrnpost structnew,relates
71,16794,while reading rassign and re,17353,since ruby already moving in that directionfu,relates
72,16786,abstractrnrnwe propose to introduce li,16792,currently mutex in cruby is held per thread,relates
73,16786,abstractrnrnwe propose to introduce li,16792,currently mutex in cruby is held per thread,relates
74,14736,ruby concurrency can be greatly enhanced by co,16786,abstractrnrnwe propose to introduce li,relates
75,16122,value object is useful concept introduc,16769,backgroundrnweve discussed interface to,relates
76,16752,defining private constant should not require,17171,rubyrnclass foorn def call mern,relates
77,5054,though as matz said at ruby is a,16746,ruby syntax is full of ends im paranoid t,relates
78,5065,ive noticed issue subjecting an endal,16746,ruby syntax is full of ends im paranoid t,relates
79,12241,this is refinement of feature,16746,ruby syntax is full of ends im paranoid t,relates
80,8661,currently the way ruby prints backtrace is th,16684,the mostrecentcalllast order of backtrace i,relates
81,13488,currently encodingdefault external is set to,16604,this issue is related to,relates
82,12650,windows environment variables supports unicode,16604,this issue is related to,relates
83,15393,hirnrni would like to add vm compilation,16600,contextrnrna somewhat common pattern w,relates
84,16463,ruby is outrnit aims to warn for ever,16511,as an alternative to and id lik,relates
85,15973,when kernellambda receives proc that is not,16499,from,relates
86,15357,the current implementation of procparameters,16499,from,relates
87,10637,encountered this issue while bringing up v,16482,right now nethttp forces the user to use cl,relates
88,16381,this is followup to,16476,it seems like the blocking syscall done by so,relates
89,16476,it seems like the blocking syscall done by so,17134,add resolve timeout to tcpsocketnewrnit ma,relates
90,16038,know objectspaceweakmap isnt really sup,16471,id like to request two features for weakref,relates
91,15958,when matz changed timeto format in fr,16470,ruby added nanosecond representation to th,relates
92,16463,ruby is outrnit aims to warn for ever,16511,as an alternative to and id lik,relates
93,16378,think this is very important otherwise,16463,ruby is outrnit aims to warn for ever,relates
94,16463,ruby is outrnit aims to warn for ever,16897,rubyrnrequire benchmarkipsrnrnmodu,relates
95,12086,currently refinements can be activated only in,16461,overviewrni propose procusing to support,relates
96,16441,the method is just like take while but als,16446,led me to think about the issue more ge,relates
97,16441,the method is just like take while but als,16446,led me to think about the issue more ge,relates
98,16363,the did you mean gem has been bundled gem,16431,just have opened pr which allows ruby t,relates
99,16430,im not sure if this is intentional in which,6810,is this the expected behavior to me it is ra,duplicates
100,15751,similar to nameerrorreceiver this returns,16419,other exception classes with receiver accept r,relates
101,16101,in feature,16412,procto returns fileline instead of,relates
102,16381,this is followup to,16476,it seems like the blocking syscall done by so,relates
103,15553,currently we use timeout in nethttp and oth,16381,this is followup to,relates
104,16381,this is followup to,17134,add resolve timeout to tcpsocketnewrnit ma,relates
105,16381,this is followup to,17187,add connect timeout to tcpsocketnew in the sa,relates
106,16253,what about using thisrnrnrubyrn def,16378,think this is very important otherwise,relates
107,16378,think this is very important otherwise,16891,based on feedback from railscore matz has de,relates
108,16378,think this is very important otherwise,16463,ruby is outrnit aims to warn for ever,relates
109,16377,the following scriptrnrnrubyrndef mu,8948,beginrni see that frozen string was accepte,duplicates
110,16355,currently single line pattern matchingexpr,16370,wrote this codernrn rubyrnn,relates
111,16363,the did you mean gem has been bundled gem,16431,just have opened pr which allows ruby t,relates
112,14145,the idea when investigating in example scrip,16356,current behavior includes rnis th,relates
113,15865,how about adding syntax for oneline pattern,16355,currently single line pattern matchingexpr,relates
114,16355,currently single line pattern matchingexpr,16370,wrote this codernrn rubyrnn,relates
115,16355,currently single line pattern matchingexpr,17371,how about reintroducing expr in pat as akr,relates
116,16289,problemrnrncurrently the interpreter e,16345,we propose that ruby doesnt emit deprecation,relates
117,16018,since we have moduledeprecate consta,16345,we propose that ruby doesnt emit deprecation,relates
118,16345,we propose that ruby doesnt emit deprecation,17000,matz has decided to disable deprecation warnin,relates
119,16253,what about using thisrnrnrubyrn def,16296,in we settled on syntax where the rem,relates
120,16289,problemrnrncurrently the interpreter e,16345,we propose that ruby doesnt emit deprecation,relates
121,16276,private or protected declarations in ruby clas,7019,like to indent my private methods one level,duplicates
122,12125,hellornrnthe operator lets one pass a,16275,objmethod is introduced at by,relates
123,13581,some another programming languages even java,16275,objmethod is introduced at by,relates
124,4539,inspired by haskells zipwith function ha,16261,upd after discussion in comments method,relates
125,5044,is there any reason that zip doesnt return r,16261,upd after discussion in comments method,relates
126,16253,what about using thisrnrnrubyrn def,16296,in we settled on syntax where the rem,relates
127,16253,what about using thisrnrnrubyrn def,16378,think this is very important otherwise,relates
128,14344,rely on refinements lot but dont want to,16241,the original discussion is here,relates
129,17336,problemrnwhen we need monkey patch whic,16241,the original discussion is here,duplicates
130,16240,rnas work with objects some of them are n,4818,some objects can not be marshaled maybe there,duplicates
131,15865,how about adding syntax for oneline pattern,16182,in new syntax expr in pattern,relates
132,5481,beginrnrnuptodate summary of this propo,16170,im working to extract standard libraries to r,relates
133,16150,much of the time when user calls to they,16153,freezing strings can give us nice performanc,relates
134,16150,much of the time when user calls to they,16153,freezing strings can give us nice performanc,relates
135,15998,patch,16131,ruby had taint checking which is originally in,relates
136,8468,yesterday at github tokyo drinkup thanks gi,16131,ruby had taint checking which is originally in,relates
137,16123,problemrnrnthere is an inconsistency be,11297,ruby does not allow private method to be calle,duplicates
138,16122,value object is useful concept introduc,16769,backgroundrnweve discussed interface to,relates
139,14145,the idea when investigating in example scrip,16101,in feature,relates
140,16101,in feature,16412,procto returns fileline instead of,relates
141,11105,why not support hash literals,16095,common usern rubyrnclass arn de,relates
142,16038,know objectspaceweakmap isnt really sup,16471,id like to request two features for weakref,relates
143,16018,since we have moduledeprecate consta,16345,we propose that ruby doesnt emit deprecation,relates
144,12447,sometimes want to extract digits of placeva,16011,ruby seems to have no way to format number w,relates
145,16006,in nonproportional font multibyte characters,14618,abstractrnrnunicode has display width d,duplicates
146,15998,patch,16131,ruby had taint checking which is originally in,relates
147,12046,now we should write an accessor method of bo,15991,hirnrni thought such an issue wouldve al,relates
148,5781,pretty sure this has come up before but id l,15991,hirnrni thought such an issue wouldve al,relates
149,15976,this is semantically equivalent to ar,15198,frequently find myself needing to determine,duplicates
150,12957,currently to create lambda proc one has to u,15973,when kernellambda receives proc that is not,relates
151,7314,have code where need to convert proc to,15973,when kernellambda receives proc that is not,relates
152,9777,currently different block objects such as la,15973,when kernellambda receives proc that is not,relates
153,8693,def yield end def,15973,when kernellambda receives proc that is not,relates
154,15973,when kernellambda receives proc that is not,16499,from,relates
155,15973,when kernellambda receives proc that is not,17361,in newsrnrnrn kernellambda,relates
156,15752,believe we should introduce module for exp,15966,feel frustrated with some recent experimenta,relates
157,15958,when matz changed timeto format in fr,16470,ruby added nanosecond representation to th,relates
158,15799,implemented the pipeline operator topi,15921,from,relates
159,14912,propose new pattern matching syntaxrnrn,15918,currently set does not respond to deconstr,relates
160,15230,id like feature to know what will be loaded,15903,rubyvm contains mostly mrispecific features b,relates
161,15752,believe we should introduce module for exp,15903,rubyvm contains mostly mrispecific features b,relates
162,14912,propose new pattern matching syntaxrnrn,15881,rubyrnclass arn def deconstructrn,relates
163,14912,propose new pattern matching syntaxrnrn,15865,how about adding syntax for oneline pattern,relates
164,15865,how about adding syntax for oneline pattern,16182,in new syntax expr in pattern,relates
165,15865,how about adding syntax for oneline pattern,16355,currently single line pattern matchingexpr,relates
166,15865,how about adding syntax for oneline pattern,17371,how about reintroducing expr in pat as akr,relates
167,8499,according to my experiences the following two,15863,add hashslicernrnin,relates
168,14035,reproducernrnexecute urifileetc,15861,recently ruby has getting better at parsing ur,relates
169,13563,hirnrni propose hashchoice methodrnr,15822,according to hashslice would like to add,relates
170,15822,according to hashslice would like to add,8499,according to my experiences the following two,duplicates
171,15814,in ruby when casewhen statement is written,14912,propose new pattern matching syntaxrnrn,duplicates
172,10425,method near like the following would be u,15811,backgroundrnrnequal comparison method be,relates
173,15799,implemented the pipeline operator topi,15921,from,relates
174,14392,would like to see implemented in ruby pipe,15799,implemented the pipeline operator topi,relates
175,15799,implemented the pipeline operator topi,17353,since ruby already moving in that directionfu,relates
176,15743,my understanding is that rubyvm is supposed,15752,believe we should introduce module for exp,relates
177,15752,believe we should introduce module for exp,15903,rubyvm contains mostly mrispecific features b,relates
178,15752,believe we should introduce module for exp,15966,feel frustrated with some recent experimenta,relates
179,14844,hi thanks for all your great work on the ruby,15752,believe we should introduce module for exp,relates
180,15752,believe we should introduce module for exp,17500,rubyvm is traprn users will think from,relates
181,15751,similar to nameerrorreceiver this returns,16419,other exception classes with receiver accept r,relates
182,15743,my understanding is that rubyvm is supposed,15752,believe we should introduce module for exp,relates
183,15743,my understanding is that rubyvm is supposed,17500,rubyvm is traprn users will think from,relates
184,15195,as most people in japan should know by now,15742,reproduce,relates
185,12240,often improvements about implicit block argume,15741,numbered parameters have been introduced into,relates
186,12648,would like to pass an optional argument to,15725,hellornrni would like to propose four new,relates
187,14759,not everybody benefits from jemalloc and the e,15667,per honglis excellent article it looks like m,relates
188,5481,beginrnrnuptodate summary of this propo,15657,the maintenance of webrick is hard for the rub,relates
189,15657,the maintenance of webrick is hard for the rub,17303,propose to move webrick to bundled gems or r,relates
190,5653,hirn rntoday talked with nahi about en,15592,how about feature to switch autoload behav,relates
191,15563,ruby introduced dig for array has,12282,new feature for your consideration dig wh,duplicates
192,15563,ruby introduced dig for array has,14602,currently if have hash like thisrnrn,duplicates
193,13807,frequently see code that uses some value if,15557,often see code like thisrnrn rubyr,relates
194,10499,procnew and kernelproc have little known f,15554,abstractrnrnwarn or raise an argumenterr,copied_to
195,14430,instead of using tcpsocketopen wrapped in ti,15553,currently we use timeout in nethttp and oth,relates
196,15553,currently we use timeout in nethttp and oth,16381,this is followup to,relates
197,17133,kerneliterator was mildly deprecate sicne,15547,block given has been added since and,duplicates
198,15504,abstractrnrnrange is currently nonfroze,17195,now all ranges are frozen,relates
199,15393,hirnrni would like to add vm compilation,16600,contextrnrna somewhat common pattern w,relates
200,15357,the current implementation of procparameters,16499,from,relates
201,8468,yesterday at github tokyo drinkup thanks gi,15344,would like to start discussion relating to,relates
202,12460,currently the unicode version used in speci,15341,the emoji version is different from the unicod,relates
203,15341,the emoji version is different from the unicod,15182,reported by naruse yui naruse at,blocks
204,5663,it is pretty common to want to map over an en,15323,this is proposal for combined filter,relates
205,14802,unicode version will be published somet,15321,unicode version will be published in,blocks
206,15321,unicode version will be published in,15195,as most people in japan should know by now,blocks
207,15301,in one reddit discussion ive got stuck with t,12115,am great fan of the symbolto proc short,duplicates
208,15236,pr in github,15286,this is suggestion for hash shorthandrn,relates
209,15236,pr in github,15286,this is suggestion for hash shorthandrn,relates
210,15236,pr in github,11105,why not support hash literals,duplicates
211,15230,id like feature to know what will be loaded,15903,rubyvm contains mostly mrispecific features b,relates
212,11925,propose to make struct subclass constructors w,15222,with ruby struct subclasses can have dif,relates
213,15198,frequently find myself needing to determine,16928,hirnrnthe ruby array class is currently m,relates
214,15976,this is semantically equivalent to ar,15198,frequently find myself needing to determine,duplicates
215,15195,as most people in japan should know by now,15742,reproduce,relates
216,15321,unicode version will be published in,15195,as most people in japan should know by now,blocks
217,12820,hellornrnthe patternrnrnrubyrnc,15192,motivationrnrnintroduce new syntax for,relates
218,15192,motivationrnrnintroduce new syntax for,5825,im very excited about this feature in coffees,duplicates
219,15182,reported by naruse yui naruse at,14802,unicode version will be published somet,blocks
220,15341,the emoji version is different from the unicod,15182,reported by naruse yui naruse at,blocks
221,15143,often we call arrayto to the result of,10208,now that we can convert list of key value,duplicates
222,14609,abstractrnrnkernelpobj prints obj,15112,sometimes write stderrputs objinspect to,relates
223,15092,rni would like to propose making changes to,13904,at,duplicates
224,11925,propose to make struct subclass constructors w,15076,when struct is used to instantiate object with,relates
225,14022,after joining the elements of an array into,15024,think it could be handy to have block suppor,relates
226,14830,this ticket is picking only mjitpause from ht,14954,problemrnto measure an mjitgenerated cod,relates
227,10797,moduleconst defined takes an optional argu,14944,module has many introspection methods for meth,duplicates
228,14915,this method is system and implementation depen,14940,related to this adds bcrypt password h,relates
229,14915,this method is system and implementation depen,14940,related to this adds bcrypt password h,relates
230,14709,on rubykaigi there was presentation,14912,propose new pattern matching syntaxrnrn,relates
231,14912,propose new pattern matching syntaxrnrn,15865,how about adding syntax for oneline pattern,relates
232,14912,propose new pattern matching syntaxrnrn,15918,currently set does not respond to deconstr,relates
233,14912,propose new pattern matching syntaxrnrn,15881,rubyrnclass arn def deconstructrn,relates
234,14912,propose new pattern matching syntaxrnrn,17260,propose to promote pattern matching to offic,relates
235,15814,in ruby when casewhen statement is written,14912,propose new pattern matching syntaxrnrn,duplicates
236,14844,hi thanks for all your great work on the ruby,15752,believe we should introduce module for exp,relates
237,14839,this is request for feedback in particular,14802,unicode version will be published somet,blocks
238,14830,this ticket is picking only mjitpause from ht,14954,problemrnto measure an mjitgenerated cod,relates
239,14491,issuernrndoing careful analysis of mji,14830,this ticket is picking only mjitpause from ht,precedes
240,13685,unicode was published about week ago,14802,unicode version will be published somet,relates
241,14839,this is request for feedback in particular,14802,unicode version will be published somet,blocks
242,15182,reported by naruse yui naruse at,14802,unicode version will be published somet,blocks
243,14802,unicode version will be published somet,15321,unicode version will be published in,blocks
244,7003,lets make it sure therell be no mvm in,14792,this is an old problem maybe running multip,relates
245,12092,this allows creating modified clones of frozen,14778,id like to use objectdup with block whi,relates
246,14759,not everybody benefits from jemalloc and the e,15667,per honglis excellent article it looks like m,relates
247,13618,rnauto fiber schedule for rb wait for sin,14736,ruby concurrency can be greatly enhanced by co,relates
248,14736,ruby concurrency can be greatly enhanced by co,16786,abstractrnrnwe propose to introduce li,relates
249,13767,in order for ruby to be used in more scientifi,14722,is there way to implement or even copy pyth,relates
250,14709,on rubykaigi there was presentation,14912,propose new pattern matching syntaxrnrn,relates
251,14706,ruby does not any threadsafe way to implement,12607,this one was derived from bug,duplicates
252,12912,why dont you allow range without end like,14697,in enumeratorarithmeticsequence ha,relates
253,14696,so original dst is defined atrn,6394,in linux so original dst provides the origina,duplicates
254,13241,this is currently an exploratory proposalr,14618,abstractrnrnunicode has display width d,relates
255,16006,in nonproportional font multibyte characters,14618,abstractrnrnunicode has display width d,duplicates
256,14609,abstractrnrnkernelpobj prints obj,15112,sometimes write stderrputs objinspect to,relates
257,14602,currently if have hash like thisrnrn,12282,new feature for your consideration dig wh,duplicates
258,15563,ruby introduced dig for array has,14602,currently if have hash like thisrnrn,duplicates
259,11105,why not support hash literals,14579,how about to allow value omission in hash lite,relates
260,17292,set literal vs javascript object punningr,14579,how about to allow value omission in hash lite,duplicates
261,12996,the proposal is that range optimize by red,14575,this is conscious duplicate of the bug,relates
262,14575,this is conscious duplicate of the bug,12612,currently range is an alias of includ,duplicates
263,11741,git to svnrnrnconverting ruby wholesale,14551,know migrating to git get asked at least eve,relates
264,4910,suggest to add these two to class classr,14498,hellornrni was creating list of class i,relates
265,14489,currently on discourse boot notice few min,14492,rn and not in rubygem like yomikomu,relates
266,14491,issuernrndoing careful analysis of mji,14830,this ticket is picking only mjitpause from ht,precedes
267,14489,currently on discourse boot notice few min,14492,rn and not in rubygem like yomikomu,relates
268,7639,when we chain methods with the period at the e,14463,coming from other languages find it extre,relates
269,8158,use lightweight structure for loaded features,14460,hirnrnive attached patch that speeds u,relates
270,14443,when gsub takes hash as the second ar,13016,background wanted to drop nkf dependency of,duplicates
271,14430,instead of using tcpsocketopen wrapped in ti,15553,currently we use timeout in nethttp and oth,relates
272,11541,since ruby def returns symbol with th,14397,matsudasan suggested me that public prote,relates
273,14396,matsudasan suggested me that public prote,14397,matsudasan suggested me that public prote,duplicates
274,14396,matsudasan suggested me that public prote,14397,matsudasan suggested me that public prote,duplicates
275,14392,would like to see implemented in ruby pipe,15799,implemented the pipeline operator topi,relates
276,14344,rely on refinements lot but dont want to,16241,the original discussion is here,relates
277,14045,backgroundrnrnif we need to pass given b,14267,the following script consistently prints proc,relates
278,14250,safe is removed from ruby and there,14256,see,relates
279,14250,safe is removed from ruby and there,14256,see,relates
280,14138,there are many good reasons to simply define a,14240,think the four special variables for separat,relates
281,5977,hellornrnas mentioned at rubyconf wo,14240,think the four special variables for separat,relates
282,12589,hello id like to start big mri project,14235,backgroundrnrnin,relates
283,14197,all any none and one accept,11286,proposalrnit is proposed that enumerable,relates
284,14158,the racc parser that is included in mri ruby c,9456,as you can see,relates
285,14145,the idea when investigating in example scrip,16101,in feature,relates
286,14145,the idea when investigating in example scrip,16356,current behavior includes rnis th,relates
287,14138,there are many good reasons to simply define a,14240,think the four special variables for separat,relates
288,14138,there are many good reasons to simply define a,16963,englishrb is no longer maintained by ruby cor,relates
289,14133,modules and classes can be reopened and change,14132,modules and classes can be reopened and change,relates
290,14133,modules and classes can be reopened and change,6539,feel there are inconsistencies in which meth,relates
291,14132,modules and classes can be reopened and change,6539,feel there are inconsistencies in which meth,relates
292,14133,modules and classes can be reopened and change,14132,modules and classes can be reopened and change,relates
293,14097,currently there is concat method in ruby whi,14105,not sure if should also add feautures for th,relates
294,14097,currently there is concat method in ruby whi,14105,not sure if should also add feautures for th,relates
295,14055,the following string and symbol methods are cu,12786,descriptionrnrni would find stringcasecmp,relates
296,11256,since capturing block into proc is slow f,14045,backgroundrnrnif we need to pass given b,relates
297,14045,backgroundrnrnif we need to pass given b,14267,the following script consistently prints proc,relates
298,14044,as described in numonarray and pycal,13904,at,relates
299,3714,beginrn given an enumerator there is no wa,14044,as described in numonarray and pycal,relates
300,9049,for nmatrix weve implemented range shortha,14044,as described in numonarray and pycal,relates
301,14042,hi rnrnive attached patch to make iop,9323,propose addition of iowritevrnit enables,relates
302,14042,hi rnrnive attached patch to make iop,9420,since we added use of writev in we sho,duplicates
303,14035,reproducernrnexecute urifileetc,15861,recently ruby has getting better at parsing ur,relates
304,14022,after joining the elements of an array into,15024,think it could be handy to have block suppor,relates
305,14007,propose and attach patch to add mode,11258,just saw which containsrnrnbut,duplicates
306,13984,currently bigdecimal instances are not frozen,13985,since truefalsenilintegerfloat jus,relates
307,13985,since truefalsenilintegerfloat jus,12979,this is proposal resulting from discussion,relates
308,13985,since truefalsenilintegerfloat jus,13983,since they basically are value typesrnthey,relates
309,13984,currently bigdecimal instances are not frozen,13985,since truefalsenilintegerfloat jus,relates
310,13985,since truefalsenilintegerfloat jus,13983,since they basically are value typesrnthey,relates
311,13969,dir has class method pairs direntries d,11302,direntries returns an array of its content wi,relates
312,12010,direach and dirread including direntr,13969,dir has class method pairs direntries d,relates
313,14044,as described in numonarray and pycal,13904,at,relates
314,13904,at,3714,beginrn given an enumerator there is no wa,duplicates
315,15092,rni would like to propose making changes to,13904,at,duplicates
316,9508,since the coverage extension was introduced in,13901,plan to add branch coverage and method c,relates
317,12698,there is frequent need to delete substring f,13890,currently stringcount only accepts strings,relates
318,13847,if you try to use some default gems with fix,10320,when requiring library global namespace alw,relates
319,13807,frequently see code that uses some value if,15557,often see code like thisrnrn rubyr,relates
320,13109,when using refinements in one file the using,13805,refinements are currently lexically scoped wh,relates
321,13789,if having new direntries dirchidren wo,11302,direntries returns an array of its content wi,relates
322,13784,ruby has full set of functional tools in the,5663,it is pretty common to want to map over an en,relates
323,13767,in order for ruby to be used in more scientifi,14722,is there way to implement or even copy pyth,relates
324,13765,proc has curry,6817,know that what propose here is significa,relates
325,13765,proc has curry,7939,beginrni really like the new assuming,relates
326,3388,beginrn abcdefghijstar,13712,stringstart with should receive regexprn,relates
327,13694,today june is tau day to honor the t,4897,firstly please read the tau manifesto at,relates
328,13685,unicode was published about week ago,12513,unicode was just published yesterday see,relates
329,13685,unicode was published about week ago,14802,unicode version will be published somet,relates
330,13645,proposalrnrnwhile it works and makes sen,11813,now we have the safe navigation operator,duplicates
331,13618,rnauto fiber schedule for rb wait for sin,14736,ruby concurrency can be greatly enhanced by co,relates
332,13613,backgroundrnrn,5980,currently encountering too many open file hand,relates
333,13600,one of the main use cases that would make yie,6284,it would be nice to be able to compose procs l,relates
334,13588,when implementing an iolike object id like,11094,was originally defined with codespace,relates
335,13581,some another programming languages even java,16275,objmethod is introduced at by,relates
336,13581,some another programming languages even java,12125,hellornrnthe operator lets one pass a,duplicates
337,13577,first argument is file,13568,by using filetmpfile tmpfile allows us t,relates
338,13577,first argument is file,13568,by using filetmpfile tmpfile allows us t,relates
339,13563,hirnrni propose hashchoice methodrnr,8499,according to my experiences the following two,relates
340,13563,hirnrni propose hashchoice methodrnr,15822,according to hashslice would like to add,relates
341,11541,since ruby def returns symbol with th,13560,hirnrnim suggesting all moduleattr,relates
342,13560,hirnrnim suggesting all moduleattr,9453,with ruby returning symbol from def an,duplicates
343,13559,hirnrnplease reconsider implementation of,12760,thats an another attempt to choose good metap,duplicates
344,13488,currently encodingdefault external is set to,16604,this issue is related to,relates
345,13395,there does not seem to be method in ruby to,12075,sometimes write following codernrnru,relates
346,13335,mathn is deprecated feature from ye,10169,englishrnrnas mentioned in,relates
347,13334,mathncomplex and mathnrational is deprec,10169,englishrnrnas mentioned in,relates
348,13334,mathncomplex and mathnrational is deprec,17281,as mathn is deprecated canonicalization for,relates
349,13272,when we define subclass of struct it take a,11925,propose to make struct subclass constructors w,duplicates
350,13261,this issue is tracking for gem release of sdbm,5481,beginrnrnuptodate summary of this propo,relates
351,13248,this issue is tracking for gem release of gdbm,5481,beginrnrnuptodate summary of this propo,relates
352,13201,this issue is tracking for gem release of dbm,13248,this issue is tracking for gem release of gdbm,relates
353,13244,id like to suggestrnto enhance the interfac,12224,when use logger class very often or mayb,duplicates
354,13241,this is currently an exploratory proposalr,13240,for unicode property checks eg phiragan,relates
355,13241,this is currently an exploratory proposalr,14618,abstractrnrnunicode has display width d,relates
356,13241,this is currently an exploratory proposalr,13240,for unicode property checks eg phiragan,relates
357,13213,this issue is tracking for gem release of scan,5481,beginrnrnuptodate summary of this propo,relates
358,12906,when you want to rescue in block you must d,13212,blocks are ubiquitous in ruby world theres a,duplicates
359,13201,this issue is tracking for gem release of dbm,5481,beginrnrnuptodate summary of this propo,relates
360,13201,this issue is tracking for gem release of dbm,13248,this issue is tracking for gem release of gdbm,relates
361,13199,this issue is tracking for gem release of stri,5481,beginrnrnuptodate summary of this propo,relates
362,13197,this issue is tracking for gem release of file,5481,beginrnrnuptodate summary of this propo,relates
363,13186,this issue is tracking for gem release of zlib,5481,beginrnrnuptodate summary of this propo,relates
